ticker,date,time,price,volume
ORANGEPL,191024,141843,5.885,122
ORANGEPL,191024,141923,5.88,140
ORANGEPL,191024,142020,5.88,390
ORANGEPL,191024,142024,5.88,139
ORANGEPL,191024,142024,5.88,420
ORANGEPL,191024,142035,5.88,280
ORANGEPL,191024,142035,5.88,64
ORANGEPL,191024,142046,5.88,727
ORANGEPL,191024,142101,5.885,280
ORANGEPL,191024,142130,5.885,139
ORANGEPL,191024,142204,5.885,140
ORANGEPL,191024,142336,5.88,280
ORANGEPL,191024,142402,5.88,391
ORANGEPL,191024,142430,5.88,279
ORANGEPL,191024,142430,5.88,3323
ORANGEPL,191024,142430,5.885,766
ORANGEPL,191024,142430,5.885,43
ORANGEPL,191024,142430,5.885,611
ORANGEPL,191024,142437,5.88,1662
ORANGEPL,191024,142443,5.88,280
ORANGEPL,191024,142506,5.88,280
ORANGEPL,191024,142515,5.885,140
ORANGEPL,191024,142529,5.88,279
ORANGEPL,191024,142532,5.88,140
ORANGEPL,191024,142615,5.885,279
ORANGEPL,191024,142638,5.885,140
ORANGEPL,191024,142641,5.88,140
ORANGEPL,191024,142642,5.885,140
ORANGEPL,191024,142645,5.885,140
